page,block_id,raw_label,content_preview,bbox,role,role_confidence,evidence,seed_role,seed_confidence,zone,style_family,marker_type,render_default,index_default
1,12,footnote,"From the *Department of Orthopaedic Surgery, Naval Medical Center, San Diego, CA; and †Department of Orthopaedic Surgery, Cartilage Restoration Center, Rush University, Chicago, IL.","[76, 1314, 575, 1373]",footnote,0.7,"[""footnote label: From the *Department of Orthopaedic Surgery, Naval Medical C""]",footnote,0.7,body_zone,body_like,none,True,True
1,13,footnote,"Prints: Frank McCormick, MD, Orthopedic Surgery Resident, Harvard Combined Orthopedic Surgery Program, 55 Fruit Street, Boston, MA 02114 (e-mail: drfrankmccormick@yahoo.com).","[82, 1369, 575, 1430]",footnote,0.7,"[""footnote label: Prints: Frank McCormick, MD, Orthopedic Surgery Resident, Ha""]",footnote,0.7,body_zone,body_like,none,True,True
1,14,footnote,Copyright © 2008 by Lippincott Williams & Wilkins,"[77, 1421, 455, 1444]",frontmatter_noise,0.8,"[""page-1 zone journal_furniture_zone: Copyright \u00a9 2008 by Lippincott Williams & Wilkins""]",frontmatter_noise,0.8,body_zone,body_like,none,False,False
1,15,footer,"Sports Med Arthrosc Rev • Volume 16, Number 4, December 2008","[78, 1470, 611, 1493]",noise,0.9,"[""footer label""]",noise,0.9,body_zone,body_like,none,False,False
1,16,number,217,"[1058, 1467, 1100, 1491]",noise,0.9,"[""page number label""]",noise,0.9,body_zone,body_like,short_fragment,False,False
2,0,header,McCormick et al,"[70, 83, 208, 104]",noise,0.9,"[""header label""]",noise,0.9,body_zone,body_like,short_fragment,False,False
2,1,header,"Sports Med Arthrosc Rev • Volume 16, Number 4, December 2008","[552, 82, 1092, 104]",noise,0.9,"[""header label""]",noise,0.9,body_zone,body_like,none,False,False
2,2,text,"techniques, recent research is focusing on tissue-engineered hyaline-like cartilage. $ ^{17} $","[66, 149, 566, 193]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
2,3,text,The advancement of cartilage tissue engineering allows for significant gains in the treatment of cartilage defects. This technology is promising for a number of reasons: numerous tissue sources can pr,"[65, 194, 568, 500]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
2,4,text,"Although tissue engineering can provide important solutions to the cartilage defect treatment dilemma, treatment must be amenable to economic realities, the Food and Drug Administration (FDA) approval","[65, 500, 567, 785]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
2,5,text,"Minced cartilage repair is a treatment that parallels the theory of ACI, but by providing autologous chondrocytes within their surrounding matrix, seeded on a scaffold, it incorporates the key factors","[65, 785, 567, 1048]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
2,6,text,The principle of minced cartilage techniques is to accomplish hyaline-like chondral repair through using “minced” pieces of autologous hyaline cartilage often supplemented with a scaffold delivery sys,"[65, 1048, 568, 1445]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
2,7,text,,"[591, 148, 1094, 434]",ocr_text_missing,0.8,"[""ocr detected text region (raw_label=text) but no text extracted; no pdf backfill available""]",ocr_text_missing,0.8,body_zone,body_like,empty,True,True
2,8,text,"Once the inclusion criteria for CAIS are satisfied, the cartilage can then be harvested arthroscopically from healthy, nonweight-bearing areas (the lateral femoral trochlea, medial femoral trochlea, s","[591, 433, 1094, 807]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
2,9,text,This technique has been the subject of several studies ranging from in vitro analysis to clinical trials. Minced human and bovine cartilage have been shown to synthesize uniform extracellular matrix a,"[591, 807, 1094, 1053]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
2,10,image,,"[601, 1089, 1084, 1409]",media_asset,0.85,"[""media label: image""]",media_asset,0.85,body_zone,unknown_like,empty,True,True
2,11,figure_title,FIGURE 1. Cartilage autograft implantation system harvester.,"[592, 1420, 1091, 1443]",figure_caption,0.92,"[""figure_title label: FIGURE 1. Cartilage autograft implantation system harvester.""]",figure_caption,0.92,display_zone,legend_like,figure_number,True,True
2,12,number,218,"[69, 1467, 112, 1491]",noise,0.9,"[""page number label""]",noise,0.9,body_zone,body_like,short_fragment,False,False
2,13,footer,© 2008 Lippincott Williams & Wilkins,"[791, 1470, 1093, 1493]",noise,0.9,"[""footer label""]",noise,0.9,body_zone,body_like,none,False,False
3,0,header,"Sports Med Arthrosc Rev • Volume 16, Number 4, December 2008","[77, 82, 617, 104]",noise,0.9,"[""header label""]",noise,0.9,body_zone,body_like,none,False,False
3,1,header,Minced Articular Cartilage,"[895, 82, 1101, 104]",noise,0.9,"[""header label""]",noise,0.9,body_zone,body_like,none,False,False
3,2,image,,"[146, 151, 507, 690]",media_asset,0.85,"[""media label: image""]",media_asset,0.85,body_zone,unknown_like,empty,True,True
3,3,figure_title,FIGURE 2. Cartilage autograft implantation system scaffold seeded with the minced cartilage and prepared for implantation.,"[75, 703, 574, 765]",figure_caption,0.92,"[""figure_title label: FIGURE 2. Cartilage autograft implantation system scaffold s""]",figure_caption,0.92,display_zone,legend_like,figure_number,True,True
3,4,text,"between cartilage fragment size and amount of outgrowth (smaller size, more chondral growth) and the highest level of cellular activity (bromodeoxyuridine incorporation) is localized at the minced car","[75, 788, 575, 876]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
3,5,text,"These studies were followed by large animal studies including a goat model where 7 mm trochlear defects were treated in 3 different manners: empty, scaffold alone, and scaffold with minced autologous ","[74, 876, 575, 1033]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
3,6,image,,"[84, 1068, 566, 1387]",media_asset,0.85,"[""media label: image""]",media_asset,0.85,body_zone,unknown_like,empty,True,True
3,7,figure_title,FIGURE 3. Intraoperative picture of cartilage autograft implantation system scaffold implanted in the cartilage defect.,"[75, 1399, 573, 1444]",figure_caption,0.92,"[""figure_title label: FIGURE 3. Intraoperative picture of cartilage autograft impl""]",figure_caption,0.92,display_zone,legend_like,figure_number,True,True
3,8,image,,"[611, 152, 1091, 515]",media_asset,0.85,"[""media label: image""]",media_asset,0.85,body_zone,unknown_like,empty,True,True
3,9,figure_title,"FIGURE 4. Intraoperative picture of DeNovo NT in cartilage defect; courtesy of Kevin Bonner, MD, Virginia Beach, VA.","[602, 527, 1099, 571]",figure_caption,0.92,"[""figure_title label: FIGURE 4. Intraoperative picture of DeNovo NT in cartilage d""]",figure_caption,0.92,display_zone,legend_like,figure_number,True,True
3,10,text,"proteoglycans, demonstrated zonal structure, and had a higher collagen type II to type I ratio. As the fragments with scaffold produced much better results than scaffold alone, it is thought that the ","[599, 608, 1101, 741]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
3,11,text,"As studies such as these demonstrated that scaffolds are beneficial, Frisbie et al $ ^{23} $ looked at the effects of different scaffold materials on the growth of minced cartilage fragments: PGA/PCL ","[598, 741, 1102, 1048]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
3,12,text,"Anecdotally, the authors experience with clinical trials of CAIS suggests that the hyaline-like tissue produced by minced cartilage techniques may be superior to that formed after microfracture. Thoug","[599, 1048, 1101, 1200]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
3,13,text,"DeNovo NT Graft (“Natural Tissue Graft,” Zimmer Inc, Warsaw, IN/ISTO Technologies Inc, St Louis, MO) is a similar application for cartilage regeneration and repair. DeNovo NT consists of cartilage tis","[599, 1200, 1102, 1445]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
3,14,footer,© 2008 Lippincott Williams & Wilkins,"[77, 1470, 378, 1493]",noise,0.9,"[""footer label""]",noise,0.9,body_zone,body_like,none,False,False
3,15,number,219,"[1058, 1467, 1100, 1491]",noise,0.9,"[""page number label""]",noise,0.9,body_zone,body_like,short_fragment,False,False
4,0,header,McCormick et al,"[70, 84, 207, 104]",noise,0.9,"[""header label""]",noise,0.9,body_zone,body_like,short_fragment,False,False
4,1,header,"Sports Med Arthrosc Rev • Volume 16, Number 4, December 2008","[554, 84, 1092, 104]",noise,0.9,"[""header label""]",noise,0.9,body_zone,body_like,none,False,False
4,2,text,"Denovo NT follows Good Tissue Practice in processing Denovo NT. Mincing the allograft tissue helps with cell migration from the extracellular matrix and helps with fixation. Thus, it is available on t","[67, 149, 566, 281]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
4,3,text,"During surgical implantation, the minced cartilage tissue is mixed in a fibrin glue adhesive. The living cartilage tissue pieces are mixed intraoperatively with fibrin and the cartilage-fibrin constru","[67, 281, 566, 414]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
4,4,paragraph_title,CONCLUSIONS,"[236, 440, 399, 462]",section_heading,0.9,"[""explicit scholarly heading: CONCLUSIONS""]",section_heading,0.9,body_zone,heading_like,canonical_section_name,True,True
4,5,text,"Minced articular cartilage procedures are attractive as they are 1-stage, consist of natural chondral tissue, and are inserted on a carrier that can potentially be placed with arthroscopic techniques.","[67, 466, 566, 644]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
4,6,paragraph_title,REFERENCES,"[256, 665, 380, 687]",reference_heading,0.9,"[""references heading: REFERENCES""]",reference_heading,0.9,reference_zone,heading_like,short_fragment,True,True
4,7,reference_content,"1. Buckwalter JA, Mankin HJ. Articular cartilage repair and transplantation. Arthritis Rheum. 1998;41:1331–1342.","[78, 690, 564, 726]",reference_item,0.85,"[""reference content label: 1. Buckwalter JA, Mankin HJ. Articular cartilage repair and ""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_dot,True,True
4,8,reference_content,"2. Buckwalter JA, Mankin HJ, Grodzinsky AJ. Articular cartilage and osteoarthritis. Instr Course Lect. 2005;54:465–480.","[78, 727, 564, 762]",reference_item,0.85,"[""reference content label: 2. Buckwalter JA, Mankin HJ, Grodzinsky AJ. Articular cartil""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_dot,True,True
4,9,reference_content,"3. Jackson DW, Scheer MJ, Simon TM. Cartilage substitutes: overview of basic science and treatment options. J Am Acad Orthop Surg. 2001;9:37–52.","[78, 764, 564, 815]",reference_item,0.85,"[""reference content label: 3. Jackson DW, Scheer MJ, Simon TM. Cartilage substitutes: o""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_dot,True,True
4,10,reference_content,4. Mankin HJ. The response of articular cartilage to mechanical injury. J Bone Joint Surg Am. 1982;64:460–466.,"[79, 817, 563, 852]",reference_item,0.85,"[""reference content label: 4. Mankin HJ. The response of articular cartilage to mechani""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_dot,True,True
4,11,reference_content,"5. Alford JW, Cole BJ. Cartilage restoration, part 1: basic science, historical perspective, patient evaluation, and treatment options. Am J Sports Med. 2005;33:295–306.","[79, 853, 563, 904]",reference_item,0.85,"[""reference content label: 5. Alford JW, Cole BJ. Cartilage restoration, part 1: basic ""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_dot,True,True
4,12,reference_content,"6. Brittberg M, Winalski CS. Evaluation of cartilage injuries and repair. J Bone Joint Surg Am. 2003;85-A(suppl 2):58–69.","[78, 906, 564, 942]",reference_item,0.85,"[""reference content label: 6. Brittberg M, Winalski CS. Evaluation of cartilage injurie""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_dot,True,True
4,13,reference_content,"7. Kleemann RU, Krocker D, Cedraro A, et al. Altered cartilage mechanics and histology in knee osteoarthritis: relation to clinical assessment (ICRS Grade). Osteoarthritis Cartilage. 2005;13:958–963.","[79, 943, 566, 994]",reference_item,0.85,"[""reference content label: 7. Kleemann RU, Krocker D, Cedraro A, et al. Altered cartila""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_dot,True,True
4,14,reference_content,"8. Redman SN, Oldfield SF, Archer CW. Current strategies for articular cartilage repair. Eur Cell Mater. 2005;9:23–32.","[603, 152, 1091, 188]",reference_item,0.85,"[""reference content label: 8. Redman SN, Oldfield SF, Archer CW. Current strategies for""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_dot,True,True
4,15,reference_content,"9. Shapiro F, Koide S, Glimcher MJ. Cell origin and differentiation in the repair of full-thickness defects of articular cartilage. J Bone Joint Surg Am. 1993;75:532–553.","[602, 189, 1091, 241]",reference_item,0.85,"[""reference content label: 9. Shapiro F, Koide S, Glimcher MJ. Cell origin and differen""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_dot,True,True
4,16,reference_content,"10. DePalma AF, McKeever CD, Subin DK. Process of repair of articular cartilage demonstrated by histology and autoradiography with tritiated thymidine. Clin Orthop Relat Res. 1966;48:229–242.","[598, 243, 1092, 295]",reference_item,0.85,"[""reference content label: 10. DePalma AF, McKeever CD, Subin DK. Process of repair of ""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_dot,True,True
4,17,reference_content,11. Mankin HJ. The reaction of articular cartilage to injury and osteoarthritis (first of two parts). N Engl J Med. 1974;291:1285–1292.,"[598, 297, 1090, 331]",reference_item,0.85,"[""reference content label: 11. Mankin HJ. The reaction of articular cartilage to injury""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_dot,True,True
4,18,reference_content,"12. Nehrer S, Spector M, Minas T. Histologic analysis of tissue after failed cartilage repair procedures. Clin Orthop Relat Res. 1999;365:149–162.","[598, 333, 1091, 383]",reference_item,0.85,"[""reference content label: 12. Nehrer S, Spector M, Minas T. Histologic analysis of tis""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_dot,True,True
4,19,reference_content,"13. Detterline AJ, Goldberg S, Bach BR Jr, et al. Treatment options for articular cartilage defects of the knee. Orthop Nurs. 2005;24:361–366; quiz 367–368.","[598, 386, 1091, 437]",reference_item,0.85,"[""reference content label: 13. Detterline AJ, Goldberg S, Bach BR Jr, et al. Treatment ""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_dot,True,True
4,20,reference_content,"14. Curl WW, Krome J, Gordon ES, et al. Cartilage injuries: a review of 31,516 knee arthroscopies. Arthroscopy. 1997;13:456–460.","[598, 440, 1091, 475]",reference_item,0.85,"[""reference content label: 14. Curl WW, Krome J, Gordon ES, et al. Cartilage injuries: ""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_dot,True,True
4,21,reference_content,"15. Bentley G, Biant LC, Carrington RW, et al. A prospective, randomised comparison of autologous chondrocyte implantation versus mosaicplasty for osteochondral defects in the knee. J Bone Joint Surg ","[599, 477, 1091, 545]",reference_item,0.85,"[""reference content label: 15. Bentley G, Biant LC, Carrington RW, et al. A prospective""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_dot,True,True
4,22,reference_content,"16. Kreuz PC, Steinwachs MR, Erggelet C, et al. Results after microfracture of full-thickness chondral defects in different compartments in the knee. Osteoarthritis Cartilage. 2006;14:1119–1125.","[598, 547, 1091, 600]",reference_item,0.85,"[""reference content label: 16. Kreuz PC, Steinwachs MR, Erggelet C, et al. Results afte""]",reference_item,0.85,reference_zone,reference_like,heading_numbered,True,True
4,23,reference_content,"17. Dragoo JL, Carlson G, McCormick F, et al. Healing full-thickness cartilage defects using adipose-derived stem cells. Tissue Eng. 2007;13:1615–1621.","[598, 602, 1091, 652]",reference_item,0.85,"[""reference content label: 17. Dragoo JL, Carlson G, McCormick F, et al. Healing full-t""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_dot,True,True
4,24,reference_content,"18. Cancedda R, Dozin B, Giannoni P, et al. Tissue engineering and cell therapy of cartilage and bone. Matrix Biol. 2003;22:81–91.","[597, 655, 1090, 690]",reference_item,0.85,"[""reference content label: 18. Cancedda R, Dozin B, Giannoni P, et al. Tissue engineeri""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_dot,True,True
4,25,reference_content,19. Elisseeff J. Injectable cartilage tissue engineering. Exp Opin Biol Ther. 2004;4:1849–1859.,"[598, 692, 1092, 726]",reference_item,0.85,"[""reference content label: 19. Elisseeff J. Injectable cartilage tissue engineering. Ex""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_dot,True,True
4,26,reference_content,"20. Salgado AJ, Oliveira JT, Pedro AJ, et al. Adult stem cells in bone and cartilage tissue engineering. Curr Stem Cell Res Ther. 2006;1:345–364.","[597, 728, 1091, 777]",reference_item,0.85,"[""reference content label: 20. Salgado AJ, Oliveira JT, Pedro AJ, et al. Adult stem cel""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_dot,True,True
4,27,reference_content,"21. Ahmed TA, Dare EV, Hincke M. Fibrin: a versatile scaffold for tissue engineering applications. Tissue Eng Part B Rev. 2008;14:199–215.","[597, 782, 1090, 816]",reference_item,0.85,"[""reference content label: 21. Ahmed TA, Dare EV, Hincke M. Fibrin: a versatile scaffol""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_dot,True,True
4,28,reference_content,"22. Lu Y, Dhanaraj S, Wang Z, et al. Minced cartilage without cell culture serves as an effective intraoperative cell source for cartilage repair. J Orthop Res. 2006;24:1261–1270.","[597, 817, 1091, 869]",reference_item,0.85,"[""reference content label: 22. Lu Y, Dhanaraj S, Wang Z, et al. Minced cartilage withou""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_dot,True,True
4,29,reference_content,"23. Frisbie DD, Lu Y, Colhoun HA, et al. In vivo evaluation of a one step autologous cartilage resurfacing technique in a long term equine model. ORS. Edited, 2005.","[597, 870, 1091, 922]",reference_item,0.85,"[""reference content label: 23. Frisbie DD, Lu Y, Colhoun HA, et al. In vivo evaluation ""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_dot,True,True
4,30,reference_content,"24. McIlwraith CW, Frisbie DD, Lu Y, et al. In-vivo evaluation of a one-step autologous cartilage resurfacing technique (CAIS) compared to a modified ACI technique in a long-term equine model. ICRS. E","[597, 925, 1092, 994]",reference_item,0.85,"[""reference content label: 24. McIlwraith CW, Frisbie DD, Lu Y, et al. In-vivo evaluati""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_dot,True,True
4,31,number,220,"[70, 1468, 112, 1490]",noise,0.9,"[""page number label""]",noise,0.9,,unknown_like,short_fragment,False,False
4,32,footer,© 2008 Lippincott Williams & Wilkins,"[792, 1471, 1092, 1492]",noise,0.9,"[""footer label""]",noise,0.9,,unknown_like,none,False,False
